기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2018	양천구	신월7동	계	22,347	706	741	721	1,047	1,414	1,480	1,431	1,804	1,504	1,856	1,822	2,063	1,912	1,325	964	778	492	206	59	19	3
2018	양천구	신월7동	한국인	22,193	703	736	720	1,047	1,405	1,460	1,410	1,785	1,485	1,848	1,802	2,048	1,902	1,322	963	778	492	206	59	19	3
2018	양천구	신월7동	외국인	154	3	5	1	-	9	20	21	19	19	8	20	15	10	3	1	-	-	-	-	-	-
2018	양천구	신정1동	계	21,677	672	1,231	1,603	1,648	1,504	1,149	918	1,491	1,915	2,373	2,054	1,531	1,224	792	605	432	287	153	67	22	6
2018	양천구	신정1동	한국인	21,492	669	1,229	1,600	1,646	1,495	1,131	893	1,473	1,891	2,351	2,031	1,514	1,212	788	605	432	287	151	67	22	5
2018	양천구	신정1동	외국인	185	3	2	3	2	9	18	25	18	24	22	23	17	12	4	-	-	-	2	-	-	1
2018	양천구	신정2동	계	20,987	442	952	1,452	1,726	1,604	1,313	837	1,209	1,652	2,429	2,018	1,750	1,248	803	581	460	283	160	36	19	13
2018	양천구	신정2동	한국인	20,869	440	950	1,451	1,724	1,598	1,298	827	1,198	1,639	2,416	2,003	1,731	1,244	801	580	460	281	160	36	19	13
2018	양천구	신정2동	외국인	118	2	2	1	2	6	15	10	11	13	13	15	19	4	2	1	-	2	-	-	-	-
2018	양천구	신정3동	계	48,799	1,832	2,477	2,647	3,249	3,205	2,752	2,697	3,861	4,046	4,887	4,254	3,756	3,059	2,151	1,573	1,192	662	335	113	40	11
2018	양천구	신정3동	한국인	48,320	1,818	2,464	2,642	3,244	3,180	2,724	2,655	3,817	3,991	4,823	4,185	3,687	3,027	2,144	1,569	1,191	661	335	113	39	11
2018	양천구	신정3동	외국인	479	14	13	5	5	25	28	42	44	55	64	69	69	32	7	4	1	1	-	-	1	-
2018	양천구	신정6동	계	25,500	805	1,309	1,839	2,117	1,947	1,444	1,245	1,687	2,119	2,894	2,457	1,910	1,427	912	533	339	276	159	67	11	3
2018	양천구	신정6동	한국인	25,473	805	1,309	1,839	2,117	1,944	1,439	1,241	1,685	2,116	2,892	2,453	1,907	1,427	911	533	339	276	159	67	11	3
2018	양천구	신정6동	외국인	27	-	-	-	-	3	5	4	2	3	2	4	3	-	1	-	-	-	-	-	-	-
2018	양천구	신정7동	계	30,193	797	1,152	1,591	2,075	2,186	1,789	1,556	1,877	2,222	3,102	2,831	2,626	2,121	1,414	1,024	847	564	268	100	34	17
2018	양천구	신정7동	한국인	29,984	796	1,150	1,588	2,064	2,180	1,763	1,526	1,853	2,199	3,075	2,807	2,603	2,116	1,412	1,023	846	564	268	100	34	17
2018	양천구	신정7동	외국인	209	1	2	3	11	6	26	30	24	23	27	24	23	5	2	1	1	-	-	-	-	-
2018	양천구	목5동	계	43,390	1,094	2,586	3,972	3,917	2,770	2,217	1,843	2,576	4,081	5,495	3,814	2,944	2,332	1,376	920	566	440	293	124	23	7
2018	양천구	목5동	한국인	43,336	1,093	2,586	3,972	3,917	2,766	2,202	1,832	2,574	4,073	5,490	3,813	2,941	2,331	1,375	918	566	440	293	124	23	7
2018	양천구	목5동	외국인	54	1	-	-	-	4	15	11	2	8	5	1	3	1	1	2	-	-	-	-	-	-
2018	양천구	신정4동	계	36,193	1,109	1,092	1,059	1,637	2,489	3,037	2,866	3,238	2,628	3,078	2,946	3,133	2,613	1,950	1,439	1,050	498	217	81	22	11
2018	양천구	신정4동	한국인	35,363	1,082	1,075	1,051	1,627	2,432	2,954	2,773	3,171	2,560	2,985	2,820	3,003	2,572	1,941	1,438	1,050	498	217	81	22	11
2018	양천구	신정4동	외국인	830	27	17	8	10	57	83	93	67	68	93	126	130	41	9	1	-	-	-	-	-	-
2018	강서구	소계	계	603,611	23,269	23,814	22,439	27,188	37,547	50,707	51,656	56,867	46,416	49,100	44,054	48,672	42,222	28,583	20,984	14,847	8,606	4,337	1,664	430	209
2018	강서구	소계	한국인	596,949	23,000	23,680	22,377	27,104	37,273	50,004	50,717	56,101	45,885	48,412	43,281	47,817	41,853	28,459	20,941	14,815	8,595	4,333	1,663	430	209
2018	강서구	소계	외국인	6,662	269	134	62	84	274	703	939	766	531	688	773	855	369	124	43	32	11	4	1	-	-
2018	강서구	염창동	계	41,016	1,899	2,422	2,444	2,250	2,549	2,777	3,067	3,979	3,790	3,919	3,050	2,953	2,250	1,408	905	688	387	179	75	15	10
2018	강서구	염창동	한국인	40,905	1,898	2,422	2,444	2,249	2,543	2,759	3,052	3,956	3,778	3,908	3,043	2,946	2,246	1,404	905	687	386	179	75	15	10
2018	강서구	염창동	외국인	111	1	-	-	1	6	18	15	23	12	11	7	7	4	4	-	1	1	-	-	-	-
2018	강서구	등촌1동	계	23,558	939	620	626	913	1,524	3,079	3,006	2,535	1,648	1,712	1,572	1,632	1,217	761	598	446	388	220	99	20	3
2018	강서구	등촌1동	한국인	23,352	933	616	624	912	1,514	3,032	2,971	2,506	1,636	1,699	1,557	1,612	1,211	757	596	446	388	220	99	20	3
2018	강서구	등촌1동	외국인	206	6	4	2	1	10	47	35	29	12	13	15	20	6	4	2	-	-	-	-	-	-
2018	강서구	등촌2동	계	22,118	809	799	745	1,123	1,488	1,955	1,944	1,954	1,491	1,722	1,802	1,907	1,576	1,120	733	463	268	134	69	11	5
2018	강서구	등촌2동	한국인	21,991	799	798	744	1,122	1,479	1,939	1,919	1,934	1,483	1,715	1,791	1,897	1,571	1,118	733	462	268	134	69	11	5
2018	강서구	등촌2동	외국인	127	10	1	1	1	9	16	25	20	8	7	11	10	5	2	-	1	-	-	-	-	-
2018	강서구	등촌3동	계	33,279	955	951	1,029	1,685	2,175	2,506	2,458	2,481	1,962	2,522	2,754	3,274	2,816	1,793	1,257	1,072	848	491	199	44	7
2018	강서구	등촌3동	한국인	33,085	948	947	1,027	1,683	2,168	2,484	2,429	2,452	1,945	2,503	2,732	3,257	2,806	1,789	1,257	1,070	847	491	199	44	7
2018	강서구	등촌3동	외국인	194	7	4	2	2	7	22	29	29	17	19	22	17	10	4	-	2	1	-	-	-	-
2018	강서구	화곡본동	계	36,390	1,423	1,455	1,253	1,591	2,289	3,222	3,416	3,826	3,014	3,058	2,484	2,648	2,379	1,605	1,179	811	411	214	73	29	10
2018	강서구	화곡본동	한국인	35,944	1,399	1,445	1,248	1,581	2,263	3,164	3,340	3,766	2,985	3,023	2,451	2,594	2,366	1,598	1,176	808	411	214	73	29	10
2018	강서구	화곡본동	외국인	446	24	10	5	10	26	58	76	60	29	35	33	54	13	7	3	3	-	-	-	-	-
2018	강서구	화곡2동	계	20,041	797	815	773	929	1,161	1,498	1,659	1,983	1,697	1,787	1,440	1,556	1,378	978	740	473	221	98	41	9	8
2018	강서구	화곡2동	한국인	19,713	779	803	769	927	1,152	1,479	1,610	1,947	1,666	1,752	1,398	1,512	1,361	974	739	469	220	98	41	9	8
2018	강서구	화곡2동	외국인	328	18	12	4	2	9	19	49	36	31	35	42	44	17	4	1	4	1	-	-	-	-
2018	강서구	화곡3동	계	22,730	744	783	757	1,050	1,475	1,859	1,733	1,857	1,570	1,778	1,683	1,993	1,942	1,289	943	669	310	193	65	15	22
2018	강서구	화곡3동	한국인	22,550	730	780	756	1,048	1,466	1,844	1,705	1,838	1,557	1,760	1,663	1,972	1,931	1,286	941	668	310	193	65	15	22
2018	강서구	화곡3동	외국인	180	14	3	1	2	9	15	28	19	13	18	20	21	11	3	2	1	-	-	-	-	-
2018	강서구	화곡4동	계	22,694	770	726	660	939	1,433	1,686	1,821	2,210	1,742	1,811	1,816	1,999	1,741	1,241	908	608	343	167	59	6	8
2018	강서구	화곡4동	한국인	22,331	748	716	657	934	1,422	1,652	1,772	2,167	1,718	1,783	1,763	1,951	1,719	1,234	904	608	343	167	59	6	8
2018	강서구	화곡4동	외국인	363	22	10	3	5	11	34	49	43	24	28	53	48	22	7	4	-	-	-	-	-	-
2018	강서구	화곡6동	계	24,840	818	737	789	1,093	1,632	2,235	2,011	2,210	1,769	2,028	1,946	2,226	1,966	1,336	858	593	344	171	54	18	6
2018	강서구	화곡6동	한국인	24,634	810	734	788	1,090	1,616	2,208	1,977	2,185	1,752	2,006	1,932	2,209	1,954	1,333	858	592	342	170	54	18	6
2018	강서구	화곡6동	외국인	206	8	3	1	3	16	27	34	25	17	22	14	17	12	3	-	1	2	1	-	-	-
2018	강서구	화곡8동	계	26,833	947	883	808	1,049	1,619	2,284	2,355	2,687	2,116	2,090	1,955	2,185	1,980	1,473	1,120	728	341	136	56	15	6
2018	강서구	화곡8동	한국인	26,311	920	869	805	1,046	1,598	2,236	2,284	2,639	2,088	2,037	1,885	2,111	1,937	1,460	1,116	726	341	136	56	15	6
2018	강서구	화곡8동	외국인	522	27	14	3	3	21	48	71	48	28	53	70	74	43	13	4	2	-	-	-	-	-
2018	강서구	가양1동	계	33,556	1,107	992	888	1,237	2,702	5,226	4,484	3,557	2,288	2,302	2,071	2,334	1,773	921	679	473	302	137	66	14	3
2018	강서구	가양1동	한국인	33,189	1,103	988	888	1,235	2,682	5,146	4,416	3,506	2,267	2,274	2,053	2,317	1,755	901	673	466	300	136	66	14	3
2018	강서구	가양1동	외국인	367	4	4	-	2	20	80	68	51	21	28	18	17	18	20	6	7	2	1	-	-	-
2018	강서구	가양2동	계	15,763	329	265	221	372	817	1,382	1,524	1,240	738	824	1,014	1,794	1,796	1,193	813	647	431	242	94	24	3
2018	강서구	가양2동	한국인	15,671	327	264	219	372	804	1,362	1,502	1,235	734	821	1,006	1,784	1,795	1,192	813	647	431	242	94	24	3
2018	강서구	가양2동	외국인	92	2	1	2	-	13	20	22	5	4	3	8	10	1	1	-	-	-	-	-	-	-
2018	강서구	가양3동	계	16,516	621	298	280	531	818	1,321	1,754	1,573	1,033	1,040	1,192	1,442	1,458	1,069	790	631	394	184	68	16	3
2018	강서구	가양3동	한국인	16,392	618	297	280	527	815	1,311	1,735	1,551	1,021	1,028	1,177	1,434	1,450	1,065	788	631	393	184	68	16	3
2018	강서구	가양3동	외국인	124	3	1	-	4	3	10	19	22	12	12	15	8	8	4	2	-	1	-	-	-	-
2018	강서구	발산1동	계	38,879	1,613	2,519	2,489	2,819	2,629	2,063	1,854	3,307	3,632	4,011	3,044	2,686	2,072	1,411	1,180	778	420	240	79	27	6
2018	강서구	발산1동	한국인	38,693	1,610	2,516	2,485	2,798	2,621	2,052	1,827	3,280	3,617	3,993	3,027	2,667	2,064	1,410	1,177	778	419	240	79	27	6
2018	강서구	발산1동	외국인	186	3	3	4	21	8	11	27	27	15	18	17	19	8	1	3	-	1	-	-	-	-
2018	강서구	공항동	계	28,646	1,667	1,228	850	982	1,741	2,300	2,596	3,152	2,232	2,202	1,994	2,334	1,858	1,187	941	697	402	179	61	17	26
2018	강서구	공항동	한국인	27,705	1,656	1,216	840	982	1,725	2,264	2,527	3,086	2,124	2,054	1,828	2,131	1,786	1,172	933	696	402	179	61	17	26
2018	강서구	공항동	외국인	941	11	12	10	-	16	36	69	66	108	148	166	203	72	15	8	1	-	-	-	-	-
2018	강서구	방화1동	계	46,357	2,255	2,820	2,244	2,113	2,633	3,140	3,214	4,274	4,111	3,823	3,266	3,610	3,111	2,079	1,508	1,075	620	297	119	30	15
2018	강서구	방화1동	한국인	45,991	2,241	2,818	2,241	2,108	2,617	3,097	3,165	4,230	4,078	3,775	3,217	3,577	3,092	2,074	1,508	1,073	620	296	119	30	15
2018	강서구	방화1동	외국인	366	14	2	3	5	16	43	49	44	33	48	49	33	19	5	-	2	-	1	-	-	-
2018	강서구	방화2동	계	24,391	714	703	714	965	1,489	2,113	1,972	1,925	1,573	1,907	1,827	2,147	2,031	1,401	1,137	879	537	233	76	25	23
2018	강서구	방화2동	한국인	24,108	703	697	711	961	1,480	2,084	1,941	1,889	1,551	1,868	1,796	2,112	2,017	1,393	1,135	877	536	233	76	25	23
2018	강서구	방화2동	외국인	283	11	6	3	4	9	29	31	36	22	39	31	35	14	8	2	2	1	-	-	-	-
2018	강서구	방화3동	계	24,912	845	843	852	866	1,292	1,710	1,902	2,316	1,789	1,918	1,799	2,203	2,130	1,458	1,120	874	538	301	118	32	6
2018	강서구	방화3동	한국인	24,744	837	832	851	864	1,284	1,692	1,871	2,295	1,774	1,907	1,786	2,188	2,118	1,458	1,119	873	538	301	118	32	6
2018	강서구	방화3동	외국인	168	8	11	1	2	8	18	31	21	15	11	13	15	12	-	1	1	-	-	-	-	-
2018	강서구	화곡1동	계	54,687	2,131	1,358	1,215	1,729	3,310	5,592	6,074	5,797	3,898	3,941	3,867	4,454	3,907	2,800	2,133	1,361	670	291	111	31	17
2018	강서구	화곡1동	한국인	53,525	2,067	1,334	1,200	1,719	3,263	5,467	5,905	5,674	3,821	3,821	3,720	4,291	3,852	2,784	2,131	1,358	670	290	110	31	17
2018	강서구	화곡1동	외국인	1,162	64	24	15	10	47	125	169	123	77	120	147	163	55	16	2	3	-	1	1	-	-
2018	강서구	우장산동	계	46,405	1,886	2,597	2,802	2,952	2,771	2,759	2,812	4,004	4,323	4,705	3,478	3,295	2,841	2,060	1,442	881	431	230	82	32	22
2018	강서구	우장산동	한국인	46,115	1,874	2,588	2,800	2,946	2,761	2,732	2,769	3,965	4,290	4,685	3,456	3,255	2,822	2,057	1,439	880	430	230	82	32	22
2018	강서구	우장산동	외국인	290	12	9	2	6	10	27	43	39	33	20	22	40	19	3	3	1	1	-	-	-	-
2018	구로구	소계	계	438,486	16,290	17,190	15,296	18,119	25,724	32,574	33,456	38,593	33,987	38,079	36,588	39,114	31,675	21,911	16,731	12,209	6,789	2,776	956	274	155
2018	구로구	소계	한국인	404,497	15,019	16,375	14,869	17,754	24,735	30,395	30,003	35,584	31,190	33,626	31,001	33,138	29,703	21,454	16,610	12,151	6,755	2,760	947	273	155
2018	구로구	소계	외국인	33,989	1,271	815	427	365	989	2,179	3,453	3,009	2,797	4,453	5,587	5,976	1,972	457	121	58	34	16	9	1	-
2018	구로구	신도림동	계	37,615	1,921	2,077	1,850	1,817	2,254	2,410	3,005	3,893	3,433	3,201	2,668	2,687	2,299	1,601	1,073	719	430	181	66	23	7
2018	구로구	신도림동	한국인	37,255	1,907	2,070	1,849	1,814	2,232	2,353	2,943	3,849	3,401	3,176	2,635	2,652	2,285	1,598	1,071	716	428	181	66	22	7
2018	구로구	신도림동	외국인	360	14	7	1	3	22	57	62	44	32	25	33	35	14	3	2	3	2	-	-	1	-
2018	구로구	구로1동	계	21,911	1,078	1,132	1,060	1,074	1,286	1,492	1,907	2,306	1,930	1,819	1,582	1,631	1,500	809	553	364	203	121	45	17	2
2018	구로구	구로1동	한국인	21,471	1,059	1,123	1,052	1,073	1,266	1,425	1,833	2,259	1,889	1,784	1,536	1,579	1,485	809	550	363	201	121	45	17	2
2018	구로구	구로1동	외국인	440	19	9	8	1	20	67	74	47	41	35	46	52	15	-	3	1	2	-	-	-	-
2018	구로구	구로3동	계	26,974	915	944	802	802	1,512	3,215	3,108	2,953	2,284	2,180	1,791	1,839	1,513	1,119	846	580	373	130	39	9	20
2018	구로구	구로3동	한국인	24,954	810	880	773	778	1,452	3,057	2,870	2,719	2,131	1,976	1,524	1,530	1,380	1,089	841	577	371	128	39	9	20
2018	구로구	구로3동	외국인	2,020	105	64	29	24	60	158	238	234	153	204	267	309	133	30	5	3	2	2	-	-	-
2018	구로구	구로4동	계	27,165	805	647	663	837	1,362	1,987	2,099	2,220	2,016	2,526	2,836	2,986	1,997	1,406	1,116	887	513	164	70	10	18
2018	구로구	구로4동	한국인	21,519	593	495	583	779	1,272	1,706	1,587	1,756	1,550	1,789	1,803	1,895	1,639	1,322	1,101	879	511	163	68	10	18
2018	구로구	구로4동	외국인	5,646	212	152	80	58	90	281	512	464	466	737	1,033	1,091	358	84	15	8	2	1	2	-	-
2018	구로구	구로5동	계	34,085	1,383	1,040	860	1,147	2,132	3,318	3,288	3,256	2,457	2,782	2,889	3,099	2,243	1,494	1,156	812	450	193	73	13	-
2018	구로구	구로5동	한국인	30,330	1,226	954	805	1,100	2,027	3,083	2,901	2,911	2,142	2,299	2,306	2,439	2,021	1,447	1,141	807	447	190	71	13	-
2018	구로구	구로5동	외국인	3,755	157	86	55	47	105	235	387	345	315	483	583	660	222	47	15	5	3	3	2	-	-
2018	구로구	고척1동	계	24,659	785	878	1,005	1,307	1,762	1,714	1,534	1,808	1,773	2,157	2,063	2,140	1,955	1,361	1,067	716	379	171	66	14	4
2018	구로구	고척1동	한국인	24,213	778	868	997	1,294	1,667	1,681	1,492	1,762	1,738	2,122	2,023	2,088	1,938	1,352	1,066	714	379	170	66	14	4
2018	구로구	고척1동	외국인	446	7	10	8	13	95	33	42	46	35	35	40	52	17	9	1	2	-	1	-	-	-
2018	구로구	고척2동	계	29,543	972	1,309	1,163	1,465	1,977	1,897	1,729	2,300	2,237	2,687	2,598	2,628	2,166	1,515	1,179	902	555	187	56	16	5
2018	구로구	고척2동	한국인	28,890	948	1,297	1,152	1,457	1,958	1,860	1,650	2,227	2,185	2,604	2,518	2,510	2,122	1,508	1,176	900	554	187	56	16	5
2018	구로구	고척2동	외국인	653	24	12	11	8	19	37	79	73	52	83	80	118	44	7	3	2	1	-	-	-	-
2018	구로구	개봉2동	계	33,715	1,483	1,361	1,184	1,495	1,862	2,195	2,480	3,022	2,637	2,500	2,437	2,904	2,724	2,026	1,539	1,006	525	212	88	25	10
2018	구로구	개봉2동	한국인	33,219	1,453	1,353	1,175	1,492	1,842	2,161	2,422	2,969	2,612	2,437	2,360	2,824	2,701	2,016	1,536	1,006	525	212	88	25	10
2018	구로구	개봉2동	외국인	496	30	8	9	3	20	34	58	53	25	63	77	80	23	10	3	-	-	-	-	-	-
2018	구로구	개봉3동	계	22,156	834	776	778	948	1,402	1,472	1,509	1,995	1,629	1,845	1,761	1,886	1,812	1,274	945	660	387	165	50	20	8
2018	구로구	개봉3동	한국인	21,658	797	760	770	946	1,388	1,431	1,449	1,939	1,586	1,788	1,697	1,818	1,789	1,268	943	660	386	165	50	20	8
2018	구로구	개봉3동	외국인	498	37	16	8	2	14	41	60	56	43	57	64	68	23	6	2	-	1	-	-	-	-
2018	구로구	오류1동	계	22,651	816	640	565	783	1,399	2,270	2,358	2,148	1,588	1,643	1,498	1,826	1,604	1,218	923	736	428	136	48	19	5
2018	구로구	오류1동	한국인	21,952	784	622	556	772	1,374	2,214	2,254	2,084	1,532	1,569	1,407	1,708	1,573	1,212	922	735	427	136	47	19	5
2018	구로구	오류1동	외국인	699	32	18	9	11	25	56	104	64	56	74	91	118	31	6	1	1	1	-	1	-	-
2018	구로구	오류2동	계	45,398	1,837	2,985	2,130	2,108	2,533	3,004	2,825	4,101	3,775	3,813	3,209	3,374	3,005	2,260	1,816	1,362	737	357	125	33	9
2018	구로구	오류2동	한국인	44,638	1,813	2,963	2,110	2,098	2,492	2,961	2,736	4,027	3,705	3,738	3,109	3,264	2,954	2,237	1,811	1,360	736	357	125	33	9
2018	구로구	오류2동	외국인	760	24	22	20	10	41	43	89	74	70	75	100	110	51	23	5	2	1	-	-	-	-
2018	구로구	수궁동	계	25,461	937	992	1,031	1,271	1,585	1,682	1,685	2,133	2,038	2,177	1,999	2,184	1,989	1,372	1,042	721	382	167	50	14	10
2018	구로구	수궁동	한국인	25,099	923	983	1,024	1,258	1,562	1,639	1,635	2,101	2,018	2,129	1,959	2,146	1,975	1,367	1,038	719	382	167	50	14	10
2018	구로구	수궁동	외국인	362	14	9	7	13	23	43	50	32	20	48	40	38	14	5	4	2	-	-	-	-	-
2018	구로구	가리봉동	계	16,206	331	262	225	299	588	1,067	1,123	1,088	1,167	1,912	2,359	2,384	1,399	661	529	384	244	118	31	15	20
2018	구로구	가리봉동	한국인	9,716	174	148	162	253	516	747	587	592	589	954	1,051	1,077	974	597	504	375	235	116	30	15	20
2018	구로구	가리봉동	외국인	6,490	157	114	63	46	72	320	536	496	578	958	1,308	1,307	425	64	25	9	9	2	1	-	-
2018	구로구	구로2동	계	36,289	958	908	788	1,167	1,843	2,553	2,564	2,585	2,562	3,864	4,060	4,336	2,730	1,759	1,454	1,201	599	227	81	22	28
2018	구로구	구로2동	한국인	26,083	553	651	684	1,058	1,550	1,877	1,522	1,691	1,738	2,424	2,399	2,566	2,208	1,617	1,423	1,185	589	220	78	22	28
2018	구로구	구로2동	외국인	10,206	405	257	104	109	293	676	1,042	894	824	1,440	1,661	1,770	522	142	31	16	10	7	3	-	-
2018	구로구	개봉1동	계	34,658	1,235	1,239	1,192	1,599	2,227	2,298	2,242	2,785	2,461	2,973	2,838	3,210	2,739	2,036	1,493	1,159	584	247	68	24	9
2018	구로구	개봉1동	한국인	33,500	1,201	1,208	1,177	1,582	2,137	2,200	2,122	2,698	2,374	2,837	2,674	3,042	2,659	2,015	1,487	1,155	584	247	68	24	9
2018	구로구	개봉1동	외국인	1,158	34	31	15	17	90	98	120	87	87	136	164	168	80	21	6	4	-	-	-	-	-
2018	금천구	소계	계	254,021	8,169	7,865	7,396	9,878	15,750	21,480	19,795	20,109	17,529	22,401	23,845	25,366	18,699	12,580	9,545	7,344	3,739	1,625	573	181	152
2018	금천구	소계	한국인	233,917	7,330	7,327	7,185	9,731	15,309	20,278	17,783	18,432	15,869	19,560	20,387	21,712	17,660	12,316	9,483	7,314	3,725	1,616	568	181	151
2018	금천구	소계	외국인	20,104	839	538	211	147	441	1,202	2,012	1,677	1,660	2,841	3,458	3,654	1,039	264	62	30	14	9	5	-	1
2018	금천구	가산동	계	24,459	626	431	350	513	1,681	3,858	3,085	2,237	1,590	1,940	2,070	2,332	1,454	879	630	412	209	104	37	13	8
2018	금천구	가산동	한국인	20,684	518	356	324	482	1,562	3,572	2,682	1,957	1,286	1,400	1,419	1,648	1,255	838	617	404	207	100	36	13	8
2018	금천구	가산동	외국인	3,775	108	75	26	31	119	286	403	280	304	540	651	684	199	41	13	8	2	4	1	-	-
2018	금천구	독산1동	계	41,826	1,862	1,500	1,029	1,362	2,630	4,226	4,247	4,111	3,122	3,235	3,403	3,539	2,541	1,740	1,331	1,076	528	233	75	22	14
2018	금천구	독산1동	한국인	39,284	1,789	1,466	1,004	1,347	2,542	4,017	3,937	3,888	2,914	2,894	2,986	3,096	2,437	1,705	1,321	1,072	527	232	74	22	14
2018	금천구	독산1동	외국인	2,542	73	34	25	15	88	209	310	223	208	341	417	443	104	35	10	4	1	1	1	-	-
2018	금천구	독산2동	계	22,103	641	629	638	888	1,415	1,630	1,537	1,608	1,397	2,073	2,394	2,462	1,743	1,132	839	569	302	127	46	20	13
2018	금천구	독산2동	한국인	20,086	532	564	622	873	1,372	1,532	1,317	1,442	1,228	1,793	2,047	2,105	1,646	1,109	833	568	299	126	45	20	13
2018	금천구	독산2동	외국인	2,017	109	65	16	15	43	98	220	166	169	280	347	357	97	23	6	1	3	1	1	-	-
2018	금천구	독산3동	계	30,702	858	741	733	1,067	1,766	2,376	2,260	2,296	1,995	2,987	3,440	3,648	2,419	1,524	1,082	816	405	178	72	18	21
2018	금천구	독산3동	한국인	25,632	654	606	682	1,028	1,686	2,130	1,865	1,892	1,579	2,245	2,481	2,630	2,142	1,451	1,070	804	402	176	71	18	20
2018	금천구	독산3동	외국인	5,070	204	135	51	39	80	246	395	404	416	742	959	1,018	277	73	12	12	3	2	1	-	1
2018	금천구	독산4동	계	18,776	519	510	555	731	1,137	1,380	1,240	1,332	1,317	1,812	2,101	2,103	1,414	1,021	705	521	226	96	31	13	12
2018	금천구	독산4동	한국인	16,472	388	424	523	712	1,104	1,272	1,018	1,115	1,103	1,474	1,723	1,715	1,317	991	696	519	226	96	31	13	12
2018	금천구	독산4동	외국인	2,304	131	86	32	19	33	108	222	217	214	338	378	388	97	30	9	2	-	-	-	-	-
2018	금천구	시흥1동	계	37,078	1,268	1,239	1,162	1,552	2,159	2,786	2,699	3,009	2,572	3,312	3,464	3,635	2,762	1,820	1,496	1,142	571	280	104	26	20
2018	금천구	시흥1동	한국인	34,527	1,139	1,155	1,136	1,535	2,121	2,651	2,446	2,788	2,385	2,946	3,027	3,185	2,598	1,786	1,492	1,140	568	280	103	26	20
2018	금천구	시흥1동	외국인	2,551	129	84	26	17	38	135	253	221	187	366	437	450	164	34	4	2	3	-	1	-	-
2018	금천구	시흥2동	계	23,253	786	1,096	1,121	1,253	1,407	1,342	1,251	1,656	1,793	2,124	1,970	2,034	1,784	1,161	1,001	747	438	168	59	29	33
2018	금천구	시흥2동	한국인	23,137	783	1,094	1,119	1,252	1,404	1,331	1,240	1,646	1,778	2,098	1,958	2,023	1,780	1,157	1,001	746	438	168	59	29	33
2018	금천구	시흥2동	외국인	116	3	2	2	1	3	11	11	10	15	26	12	11	4	4	-	1	-	-	-	-	-
2018	금천구	시흥3동	계	11,740	352	361	338	466	738	831	785	865	742	960	1,000	1,199	1,005	766	517	471	216	82	35	10	1
2018	금천구	시흥3동	한국인	11,578	347	358	337	465	731	815	764	854	726	939	975	1,177	998	761	516	471	216	82	35	10	1
2018	금천구	시흥3동	외국인	162	5	3	1	1	7	16	21	11	16	21	25	22	7	5	1	-	-	-	-	-	-
2018	금천구	시흥4동	계	22,747	689	748	784	1,017	1,458	1,612	1,482	1,581	1,550	1,961	2,096	2,352	1,871	1,266	965	702	369	164	48	18	14
2018	금천구	시흥4동	한국인	21,898	646	721	769	1,011	1,445	1,559	1,374	1,499	1,489	1,875	1,957	2,195	1,828	1,258	959	702	368	163	48	18	14
2018	금천구	시흥4동	외국인	849	43	27	15	6	13	53	108	82	61	86	139	157	43	8	6	-	1	1	-	-	-
2018	금천구	시흥5동	계	21,337	568	610	686	1,029	1,359	1,439	1,209	1,414	1,451	1,997	1,907	2,062	1,706	1,271	979	888	475	193	66	12	16
2018	금천구	시흥5동	한국인	20,619	534	583	669	1,026	1,342	1,399	1,140	1,351	1,381	1,896	1,814	1,938	1,659	1,260	978	888	474	193	66	12	16
2018	금천구	시흥5동	외국인	718	34	27	17	3	17	40	69	63	70	101	93	124	47	11	1	-	1	-	-	-	-
2018	영등포구	소계	계	403,600	14,974	13,577	12,088	14,892	23,176	35,332	36,719	36,042	29,656	34,562	33,939	35,616	27,354	18,416	14,479	11,436	6,802	2,919	1,056	316	249
2018	영등포구	소계	한국인	367,778	13,611	12,678	11,574	14,552	22,338	33,206	33,176	33,034	26,789	29,846	27,807	29,044	25,217	17,929	14,350	11,365	6,761	2,898	1,043	311	249
2018	영등포구	소계	외국인	35,822	1,363	899	514	340	838	2,126	3,543	3,008	2,867	4,716	6,132	6,572	2,137	487	129	71	41	21	13	5	-
2018	영등포구	여의동	계	33,973	1,421	1,708	1,458	1,476	1,797	2,195	2,400	2,984	2,665	2,881	2,510	2,520	2,277	1,607	1,458	1,216	827	377	133	40	23
2018	영등포구	여의동	한국인	33,572	1,400	1,684	1,449	1,466	1,779	2,150	2,344	2,936	2,620	2,845	2,478	2,501	2,259	1,599	1,452	1,211	827	377	133	39	23
2018	영등포구	여의동	외국인	401	21	24	9	10	18	45	56	48	45	36	32	19	18	8	6	5	-	-	-	1	-
2018	영등포구	당산1동	계	21,361	818	523	504	716	1,280	2,153	2,291	2,059	1,529	1,656	1,574	1,652	1,523	1,059	781	624	381	150	54	19	15
2018	영등포구	당산1동	한국인	20,831	802	518	496	705	1,251	2,106	2,221	2,013	1,496	1,603	1,502	1,572	1,483	1,045	777	623	380	150	54	19	15
2018	영등포구	당산1동	외국인	530	16	5	8	11	29	47	70	46	33	53	72	80	40	14	4	1	1	-	-	-	-
