"콘텐츠 ID
(필수 입력)","사용유무
(필수입력)","콘텐츠명
(필수 입력)","서브카테고리 명
(선택 입력)","시군
(선택입력)","구명
(선택입력)","새주소[도로명 주소]
(조건부 선택 입력)",지번주소,키워드,"다국어
(필수 입력)","좌표[X]
(조건부 선택 입력)","좌표[Y]
(조건부 선택 입력)","공간객체타입
(조건부 선택 입력)","라인 색상
(조건부 선택 입력)","라인 패턴
(조건부 선택 입력)","라인두께
(조건부 선택)","전화번호
(선택 입력)","웹URL
(선택 입력)","동영상 웹 링크 URL
(선택 입력)","음성파일 웹 링크 URL
(선택 입력)","사진 정보1[URL or 파일명]
(선택 입력)","사진 정보2[URL or 파일명]
(선택 입력)","사진 정보3[URL or 파일명]
(선택 입력)","사진 정보4[URL or 파일명]
(선택 입력)","사진 정보5[URL or 파일명]
(선택 입력)","상세 제목1
(선택 입력)","상세 내용1
(선택 입력)","상세 제목2
(선택 입력)","상세 내용2
(선택 입력)","상세 제목3
(선택 입력)","상세 내용3
(선택 입력)","상세 제목4
(선택 입력)","상세 내용4
(선택 입력)","상세 제목5
(선택 입력)","상세 내용5
(선택 입력)","상세 제목6
(선택 입력)","상세 내용6
(선택 입력)","상세 제목7
(선택 입력)","상세 내용7
(선택 입력)","상세 제목13
(선택 입력)","상세 내용13
(선택 입력)","상세 제목14
(선택 입력)","상세 내용14
(선택 입력)","상세 제목15
(선택 입력)","상세 내용15
(선택 입력)","상세 제목16
(선택 입력)","상세 내용16
(선택 입력)","상세 제목17
(선택 입력)","상세 내용17
(선택 입력)","상세 제목18
(선택 입력)","상세 내용18
(선택 입력)","상세 제목19
(선택 입력)","상세 내용19
(선택 입력)","상세 제목20
(선택 입력)","상세 내용20
(선택 입력)"
Sijang_ddm_018,Y,답십리시장,일반시장,,동대문구,답십리로51길 7-9,동대문구 답십리동 66-38,,KOR,127.058050373,37.573275225,1,#0000FF,L,4,2213-3004,,,,http://economy.seoul.go.kr/files/2015/07/55a4db133a4156.21728171.jpg,,,,,,,면적(㎡),4419,점포수(개),52,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"농수산물, 잡화",주변 버스정류소,"한양아파트,청솔우성아파트후문(06-226) - (간선)262, (지선)2112, 3220",,,,,,,,,,,,,,,,
Sijang_ddm_017,Y,청량리수산시장,전문시장,,동대문구,고산자로34길 48-1,동대문구 용두동 20-47,,KOR,127.041128356,37.578069015,1,#0000FF,L,4,967-4210,,,,http://economy.seoul.go.kr/files/2015/07/55a4db99db1819.49232346.jpg,,,,,,,면적(㎡),2774.84,점포수(개),110,형태(골목/건물/상점가),골목형,취급상품(일반/전문),전문시장(수산물),대표상품,수산물(도매),주변 버스정류소,"청량리,청과물도매시장(06-022) - (간선)105 , 147 , 201 , 202 , 241 , 260 , 261 , 262 , 270 , 271 , 272 , 420 , 720 , N13 , N26 , (지선)2115 , 2221 , 2233 ",,,,,,,,,,,,,,,,
Sijang_ddm_016,Y,답십리현대시장,일반시장,,동대문구,전농로4길 1,동대문구 답십리동 14-8,,KOR,127.057782605,37.567503478,1,#0000FF,L,4,070-7788-4435,,,,http://economy.seoul.go.kr/files/2015/07/55a4dadf03ffc8.26258264.jpg,,,,,,,면적(㎡),1439,점포수(개),70,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"곱창, 막창, 닭발, 만두",주변 버스정류소,"답십리초등학교,현대시장(06-198) - (간선)720, (지선)1218 , 2221 , 3216 ",,,,,,,,,,,,,,,,
Sijang_ddm_015,Y,청량리전통시장,일반시장,,동대문구,홍릉로1길 26,동대문구 청량리동 777,,KOR,127.043361984,37.580800789,1,#0000FF,L,4,966-1040,,,,http://economy.seoul.go.kr/files/2015/07/55a4dabbb9df72.53454290.jpg,,,,,,,면적(㎡),1466,점포수(개),62,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"족발, 생닭, 닭튀김",주변 버스정류소,"현대코아(06-285) - (일반)3 , 7-5 , 30 , 51 , 52 , 65 , 88 , 165 , 166-1 , 167 , 202 , 707 , (간선)201 , (지선)1226 , 2230 , 2311 ",,,,,,,,,,,,,,,,
Sijang_ddm_014,Y,경동광성상가,일반시장,,동대문구,고산자로38길 25-10,동대문구 제기동 849,,KOR,127.040053661,37.580513026,1,#0000FF,L,4,965-1601,,,,http://economy.seoul.go.kr/files/2015/07/55a4da8f741db3.08142073.jpg,,,,,,,면적(㎡),1771,점포수(개),80,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"농수산물, 축산물, 견과류",주변 버스정류소,"청량리,청과물도매시장(06-022) - (간선)105 , 147 , 201 , 202 , 241 , 260 , 261 , 262 , 270 , 271 , 272 , 420 , 720 , N13 , N26 , (지선)2115 , 2221 , 2233 ",,,,,,,,,,,,,,,,
Sijang_ddm_013,Y,서울약령시장,전문시장,,동대문구,약령중앙로 10,동대문구 제기동 1126-5,,KOR,127.037063137,37.579043942,1,#0000FF,L,4,969-4793,http://www.seoulya.com,,,http://economy.seoul.go.kr/files/2015/07/55a4d9f5d08c76.72146943.jpg,,,,,문화관광형 시장(2012),지역의 문화·관광·특산품 등과 연계해 관광과 쇼핑이 가능한 시장으로 육성,면적(㎡),235100,점포수(개),1025,형태(골목/건물/상점가),골목형,취급상품(일반/전문),전문시장(한약재),대표상품,"한약재, 약초",주변 버스정류소,"제기동주민센터,서울약령시앞(06-168) - (간선)110A , 120 , 121 , (지선)1213 , 1222 , 1224 , 2115 , 2311 , 3216 ",,,,,,,,,,,,,,,,
Sijang_ddm_012,Y,청량리종합시장,일반시장,,동대문구,경동시장로 3-1,동대문구 제기동 998,,KOR,127.040820832,37.579323097,1,#0000FF,L,4,962-1650,,,,http://economy.seoul.go.kr/files/2015/07/55a4d9c6828bc3.32047091.jpg,,,,,,,면적(㎡),1312,점포수(개),54,형태(골목/건물/상점가),골목형,취급상품(일반/전문),일반시장,대표상품,"청과물, 축산",주변 버스정류소,"청량리,청과물도매시장(06-022) - (간선)105 , 147 , 201 , 202 , 241 , 260 , 261 , 262 , 270 , 271 , 272 , 420 , 720 , N13 , N26 , (지선)2115 , 2221 , 2233 ",,,,,,,,,,,,,,,,
Sijang_ddm_011,Y,청량리청과물시장,전문시장,,동대문구,왕산로 173,동대문구 제기동 635-35,,KOR,127.042428419,37.579738,1,#0000FF,L,4,070-7722-1650,,,,http://economy.seoul.go.kr/files/2015/07/55a4d922055e65.62629231.jpg,,,,,,,면적(㎡),7008,점포수(개),101,형태(골목/건물/상점가),골목형,취급상품(일반/전문),전문시장(청과류),대표상품,청과물,주변 버스정류소,"청량리청과물도매시장(06-426) - (간선)105, 120, 147, 201, 202, 241, 260, 262, 270, 271, 272, 420, 720, N13, N26, (지선)2221, 2233",,,,,,,,,,,,,,,,
Sijang_ddm_010,Y,동부청과시장,일반시장,,동대문구,왕산로34길 26,동대문구 용두동 1월-39,,KOR,127.042975406,37.577291733,1,#0000FF,L,4,966-5227,,,,,,,,,,,면적(㎡),8013,점포수(개),0,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,,,주변 버스정류소,"성바오로병원앞(06-217) - (간선)262, (지선)2221, 2233",,,,,,,,,,,,,,,,
Sijang_ddm_009,Y,이문제일시장,일반시장,,동대문구,이문로 200,동대문구 이문동 250-1,,KOR,127.062413137,37.604419805,1,#0000FF,L,4,962-5992,,,,http://economy.seoul.go.kr/files/2015/07/55a4d6c514e7b3.47427701.jpg,,,,,,,면적(㎡),3392,점포수(개),23,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,잡화,주변 버스정류소,"의릉입구(06-130) - (간선)120 , 147 , 261 , N13 , (지선)1222",,,,,,,,,,,,,,,,
Sijang_ddm_008,Y,이경시장,일반시장,,동대문구,휘경로 53,동대문구 휘경동 151-3,,KOR,127.066015118,37.594602581,1,#0000FF,L,4,966-6966,,,,http://economy.seoul.go.kr/files/2015/07/55a4d69a32c9a3.29534257.jpg,,,,,,,면적(㎡),3033,점포수(개),78,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"잡화, 식당",주변 버스정류소,이경시장(06-295) - (간선)273,,,,,,,,,,,,,,,,
Sijang_ddm_007,Y,전곡시장,일반시장,,동대문구,한천로 190,동대문구 장안동 108-5,,KOR,127.068552579,37.577880547,1,#0000FF,L,4,2245-3026,,,,http://economy.seoul.go.kr/files/2015/07/55a4d6791c9a53.21288427.jpg,,,,,,,면적(㎡),1682,점포수(개),14,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"전곡마트, 호남홍어집, 우조한식",주변 버스정류소,"전곡시장앞(06-145) - (간선)145, (지선)1218 , 2233 ",,,,,,,,,,,,,,,,
Sijang_ddm_006,Y,동부시장,일반시장,,동대문구,천호대로 281,동대문구 답십리동 495-1,,KOR,127.052293031,37.567622862,1,#0000FF,L,4,2244-4451,,,,http://economy.seoul.go.kr/files/2015/07/55a4d657037c63.25268504.jpg,,,,,,,면적(㎡),4046,점포수(개),32,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"의류, 잡화, 식당",주변 버스정류소,"답십리역,동부시장(06-158) - (간선)145, (지선)2015",,,,,,,,,,,,,,,,
Sijang_ddm_005,Y,전농로터리시장,일반시장,,동대문구,전농로 147,동대문구 전농동 295-52,,KOR,127.057042132,37.577955181,1,#0000FF,L,4,2217-1231,,,,http://economy.seoul.go.kr/files/2015/07/55a4d63372f0e7.93682534.jpg,,,,,,,면적(㎡),4279,점포수(개),80,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"충북상회(국산참기름,들기름,고추), 목화왕순대국",주변 버스정류소,"서울시동부교육지원청,해성국제컨벤션고교(06-191) - (간선)121 , 420 , 720, (지선)1227 , 2230 , 2311 , 3216 , 3220",,,,,,,,,,,,,,,,
Sijang_ddm_004,Y,동서시장,일반시장,,동대문구,왕산로33길 13,동대문구 제기동 650,,KOR,127.041503728,37.579788781,1,#0000FF,L,4,967-8169,,,,http://economy.seoul.go.kr/files/2015/07/55a4d5e35c24c4.47890709.jpg,,,,,,,면적(㎡),2986,점포수(개),53,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,청과물,주변 버스정류소,"청량리청과물도매시장(06-426) - (간선)105, 120, 147, 201, 202, 241, 260, 262, 270, 271, 272, 420, 720, N13, N26, (지선)2221, 2233",,,,,,,,,,,,,,,,
Sijang_ddm_003,Y,경동시장,일반시장,,동대문구,왕산로 147,동대문구 제기동 1018,,KOR,127.039554051,37.578921042,1,#0000FF,L,4,967-8721,http://www.kyungdongmart.com/,,,http://economy.seoul.go.kr/files/2015/07/55a4d5117c4727.16909258.jpg,,,,,,,면적(㎡),20034,점포수(개),594,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"도라지, 인삼, 건어물, 생선",주변 버스정류소,"경동시장(06-169) - (간선)110A, 120, 121, 130, 141, 148, (지선)2222",,,,,,,,,,,,,,,,
Sijang_ddm_001,Y,용두시장,일반시장,,동대문구,한빛로 62-1,동대문구 용두동 231-5,,KOR,127.029503863,37.578397048,1,#0000FF,L,4,926-3471,,,,http://economy.seoul.go.kr/files/2015/07/55a4d4a1666b82.40717529.jpg,,,,,,,면적(㎡),2794,점포수(개),12,형태(골목/건물/상점가),건물형,취급상품(일반/전문),일반시장,대표상품,"철물, 의류, 식당",주변 버스정류소,"용두시장앞(06-181) - (지선)1017, 7211, (마을)성북04",,,,,,,,,,,,,,,,
